tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51059415800""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5030.00,1679.00,894.91,56,69,89,40,50,66,15,19,23,7.65,14.51,2.11,2,2,17675,17658,17375,4,4,4,15903,15561,14316,13222,12883,11681,2579,2576,2534,102,103,102,54,54,54,3.4,7.9,2.19,1.88,23191,99,23075,77,14,115,1165,3476,3547,1877,93,7
"""51059415900""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3281.00,1172.00,1139.05,50,62,80,34,43,57,16,19,23,7.30,10.18,2.16,2,2,17116,17009,16600,6,6,6,16248,15894,14609,13572,13233,12010,2497,2482,2421,179,180,178,95,95,94,2.5,7.9,1.73,1.03,25563,96,24405,77,23,77,1665,2969,3042,1400,95,5
"""51059416000""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6170.00,1890.00,844.98,43,53,69,28,35,47,15,18,22,7.19,16.89,2.01,2,2,16501,16372,15956,6,6,6,15211,14927,13834,12618,12351,11319,2407,2388,2327,186,188,188,98,99,99,5.3,7.8,6.46,2.24,27665,55,25120,77,21,130,1292,2448,2937,1572,69,31
"""51059416100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3662.00,1381.00,1359.65,51,64,82,36,45,59,16,19,23,7.26,7.43,2.15,2,2,17487,17384,16968,4,4,4,16144,15775,14477,13470,13115,11878,2551,2536,2474,123,124,124,65,66,66,3.0,7.1,1.39,1.02,20559,94,20891,78,20,83,1395,3106,3300,1175,90,10
"""51059416200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,5207.00,1290.00,4678.32,45,56,73,32,40,53,13,16,20,7.78,4.77,1.80,2,2,16989,16660,15924,4,4,4,13874,13549,12479,11286,11003,10034,2479,2431,2322,109,115,122,58,61,65,6.0,6.1,2.76,0.28,15818,36,18923,80,18,59,1658,2773,,2807,12,88
"""51059416300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1986.00,755.00,8858.33,55,68,88,38,47,62,17,21,26,9.52,0.84,2.28,2,2,22840,22638,21993,2,2,1,17681,17356,16070,14303,14009,12821,3332,3303,3207,45,44,41,24,23,22,1.0,5.2,1.14,0.09,11445,99,13500,81,102,18,2873,3248,3423,1887,90,10
"""51059420100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4428.00,1125.00,910.36,46,58,74,32,40,52,15,18,22,6.78,8.40,2.04,2,2,14625,14626,14441,10,10,10,15229,14939,13821,12809,12523,11439,2134,2134,2106,286,283,276,151,150,146,3.9,9.5,2.38,1.24,37013,91,89469,68,15,116,1432,2741,2722,2709,87,13
"""51059420201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4135.00,1257.00,471.75,42,52,68,28,35,46,14,18,22,6.73,19.37,1.98,2,2,15175,15200,15027,11,11,10,14979,14684,13570,12450,12155,11080,2214,2218,2191,316,311,298,167,164,158,5.0,9.1,3.15,2.66,41867,57,62397,73,24,136,1418,2406,2435,610,94,6
"""51059420202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2060.00,1123.00,161.67,35,44,57,24,31,40,11,13,16,4.37,30.38,1.45,1,1,12022,11888,11515,20,20,20,11435,11166,10287,9099,8845,8019,1754,1734,1679,582,587,588,308,310,311,9.2,9.2,17.09,6.95,46282,3,62575,72,8,234,847,2115,2114,1961,45,55
"""51059420203""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2874.00,964.00,496.67,46,57,73,32,39,52,14,17,21,6.32,12.28,1.92,2,2,14618,14553,14263,18,18,17,14673,14350,13204,12019,11712,10622,2133,2123,2080,522,514,501,276,272,265,5.0,9.1,2.68,1.94,46700,71,57464,73,22,112,1576,2729,2769,2470,87,13
"""51059420300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,6331.00,1927.00,1087.50,45,56,73,31,38,51,15,18,22,6.70,12.27,2.00,2,2,15149,15186,15036,13,13,12,15130,14831,13699,12550,12252,11157,2210,2216,2193,370,364,349,195,192,185,4.9,9.3,2.21,1.77,48309,77,61348,72,20,116,1166,2656,2841,1486,88,12
"""51059420400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3062.00,1915.00,188.80,31,39,50,22,27,36,9,11,14,3.42,39.26,1.22,1,1,9943,9882,9643,22,22,22,9744,9502,8745,7665,7425,6697,1451,1442,1406,628,636,642,332,336,340,9.3,9.5,12.32,10.14,49863,1,78419,69,18,160,1333,1877,1282,1753,37,63
"""51059420501""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2062.00,1116.00,25.16,34,43,55,25,31,41,10,12,14,3.40,150.57,1.26,1,1,9648,9590,9331,20,21,21,9898,9622,8790,7900,7625,6825,1408,1399,1361,591,598,604,313,316,319,9.7,9.4,213.44,44.35,47427,1,69422,70,8,394,1421,2152,2298,1781,72,28
"""51059420502""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1720.00,928.00,75.85,31,39,50,22,27,36,10,12,15,3.55,57.16,1.30,1,1,9771,9690,9426,22,22,22,10219,9984,9218,8155,7926,7195,1425,1414,1375,639,645,649,338,341,343,9.4,9.4,12.53,12.23,48472,2,72801,70,12,273,887,1860,1157,1689,37,63
"""51059420503""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3432.00,1456.00,183.92,33,41,52,22,28,36,11,13,16,4.05,43.97,1.42,1,1,10196,10091,9786,22,22,22,11053,10804,9971,8929,8689,7896,1488,1472,1427,637,643,648,337,340,342,8.4,9.4,6.89,7.92,48047,19,69922,70,15,219,1090,1908,1458,1947,36,64
"""51059420600""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4967.00,1882.00,341.01,36,44,57,24,30,39,12,15,18,4.93,27.62,1.59,2,1,12001,11891,11562,21,21,21,12301,12038,11126,9954,9707,8846,1751,1735,1686,596,597,594,315,316,314,8.2,9.3,5.60,5.52,46750,23,62388,71,15,172,1074,2049,2586,1595,47,53
"""51059420700""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4897.00,1390.00,709.15,47,58,75,32,40,53,15,18,22,7.07,14.16,2.08,2,2,15577,15564,15327,11,10,10,15612,15301,14121,13033,12727,11592,2273,2271,2235,306,303,293,162,160,155,4.1,9.0,2.29,1.96,41660,93,48342,73,13,127,1137,2752,2802,2432,87,13
"""51059420800""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3861.00,1133.00,677.28,45,56,72,29,36,48,16,19,24,7.28,13.91,2.18,2,2,16358,16398,16239,9,8,8,16336,16052,14879,13702,13417,12279,2386,2392,2368,247,243,232,131,128,123,3.1,9.0,2.32,1.67,40791,93,45856,74,24,123,1196,2506,2564,,98,2
"""51059421001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2689.00,947.00,434.19,41,50,65,27,34,45,14,17,20,6.19,13.50,1.82,2,2,14617,14493,14123,15,15,15,14021,13701,12610,11449,11149,10119,2132,2114,2060,440,437,431,232,231,228,7.5,8.7,4.86,2.18,36787,27,52716,75,27,112,1514,2347,2324,2415,76,24
"""51059421002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5136.00,1881.00,1109.37,39,49,63,27,33,44,13,16,19,5.93,12.40,1.73,2,2,14247,14059,13600,13,14,14,13337,13012,11948,10870,10567,9564,2079,2051,1983,388,393,400,205,208,212,7.2,8.5,7.68,1.70,32863,36,52529,75,12,130,1261,2298,2015,2222,56,44
"""51059421101""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6360.00,2048.00,712.25,41,51,65,27,34,45,14,17,21,7.25,24.78,1.84,2,2,16641,16525,16149,11,11,11,14319,14023,12971,11571,11296,10308,2428,2411,2355,319,316,308,169,167,163,8.5,8.1,5.86,2.88,29849,15,41657,77,14,128,1042,2348,2351,2249,84,16
"""51059421102""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3664.00,1457.00,386.52,40,49,63,27,34,45,13,15,18,5.83,22.79,1.68,2,2,14338,14235,13867,12,12,12,12996,12670,11616,10571,10258,9261,2092,2077,2022,333,335,333,176,177,176,7.8,8.3,5.30,3.77,32978,24,41478,76,16,151,1045,2349,2644,1966,62,38
"""51059421103""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,5748.00,1973.00,1212.06,44,54,70,29,36,48,15,18,22,7.32,14.00,1.99,2,2,17190,17142,16813,4,4,4,15107,14777,13611,12477,12154,11037,2508,2501,2452,122,123,122,64,65,64,5.8,7.5,2.80,1.63,25944,45,35321,78,31,78,1315,2523,2558,2012,87,13
"""51059421200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2101.00,676.00,337.73,47,59,76,32,40,53,15,19,23,7.51,15.03,2.13,2,2,17146,17170,16942,4,4,4,16003,15670,14430,13392,13056,11851,2501,2505,2471,109,110,108,57,58,57,3.2,8.1,2.43,2.00,30128,100,32090,77,16,80,1628,2769,2723,3158,89,11
"""51059421300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3994.00,1419.00,1942.20,42,52,66,27,33,44,15,18,22,6.95,13.48,2.05,2,2,16594,16636,16449,6,6,6,15482,15157,13962,12882,12551,11388,2421,2427,2399,179,178,175,94,94,92,2.7,8.7,1.66,0.73,35493,67,36833,75,61,44,2036,2313,2312,2367,94,6
"""51059421400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,8613.00,2838.00,475.69,32,40,51,21,26,34,11,14,17,4.88,38.50,1.55,2,1,11940,11795,11397,13,13,14,11852,11602,10733,9740,9502,8679,1742,1721,1662,370,380,391,195,201,207,7.8,8.9,7.68,5.97,38988,15,41046,74,18,156,1272,1782,1483,1306,27,73
"""51059421500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,7658.00,2238.00,452.15,28,35,45,16,20,27,12,15,18,5.63,31.65,1.63,2,2,13677,13511,13059,11,11,12,12529,12263,11340,10213,9964,9099,1995,1971,1904,320,328,336,169,173,178,8.7,8.6,7.60,4.95,34015,10,32491,76,10,190,927,1397,926,1451,57,43
"""51059421600""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6974.00,2256.00,286.58,30,37,47,18,23,30,12,14,18,5.59,69.42,1.59,2,1,13784,13607,13134,10,10,10,12285,12018,11099,9999,9750,8892,2011,1985,1915,275,283,292,145,149,154,8.5,8.3,11.02,7.87,32035,11,29648,76,8,282,873,1561,1777,1455,55,45
"""51059421701""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,5092.00,1408.00,203.71,33,41,52,20,25,33,13,16,19,6.44,48.25,1.72,2,2,14571,14360,13838,9,9,10,13154,12887,11932,10766,10522,9637,2126,2095,2018,263,270,277,139,143,146,8.6,8.0,13.35,6.91,29998,16,26790,77,8,227,862,1732,1829,1595,48,52
"""51059421702""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,5211.00,1196.00,495.19,42,52,67,26,32,42,16,20,24,8.61,21.66,2.21,2,2,18194,18138,17823,5,5,5,16657,16412,15304,13858,13622,12566,2654,2646,2599,144,143,139,76,76,74,4.9,8.1,3.19,2.42,30378,75,28048,77,12,110,1038,2212,2228,1268,91,9
"""51059421800""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,7074.00,2352.00,489.04,33,41,53,20,25,34,13,16,19,6.10,41.67,1.73,2,2,14571,14383,13898,8,8,8,13228,12953,11983,10877,10624,9722,2126,2098,2027,226,230,235,119,122,124,8.3,7.5,8.12,4.81,25059,16,24515,78,20,188,1163,1762,1770,1727,52,48
"""51059421900""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3041.00,742.00,3653.03,40,49,64,27,34,45,12,15,18,6.52,7.43,1.65,2,2,15560,15327,14750,5,5,6,12761,12481,11539,10345,10093,9228,2270,2236,2151,146,152,160,77,80,84,6.4,7.2,7.18,0.20,22796,15,25776,78,39,40,1722,2373,,2438,9,91
"""51059422000""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3780.00,1293.00,1064.27,42,52,67,28,35,46,14,17,21,7.10,8.62,1.90,2,2,16562,16422,15977,6,6,6,14487,14163,13048,11897,11592,10544,2416,2396,2330,174,175,174,92,93,92,7.3,7.2,3.99,1.21,23287,30,36294,78,20,81,1371,2421,2338,2586,68,32
"""51059422101""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,7747.00,2482.00,602.44,39,48,61,24,30,40,14,17,21,7.11,35.47,1.93,2,2,16458,16248,15722,8,8,8,14715,14430,13375,12086,11831,10855,2401,2370,2293,228,229,227,121,121,120,7.6,6.5,6.67,4.12,22802,37,26629,79,14,188,1222,2106,1801,2277,56,44
"""51059422102""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,6902.00,2073.00,1672.57,39,48,62,25,31,41,14,17,21,7.56,34.70,1.89,2,2,17382,17178,16636,6,6,6,14604,14311,13246,11887,11624,10642,2536,2506,2426,181,181,177,96,96,94,7.1,6.1,4.08,1.24,19789,24,22417,80,22,87,1366,2126,2318,1786,66,34
"""51059422201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3331.00,1106.00,1268.59,50,62,79,34,43,57,15,19,23,7.70,8.11,2.07,2,2,17792,17686,17263,6,6,6,15789,15445,14216,13017,12690,11528,2596,2580,2518,176,175,170,93,93,90,5.2,6.7,4.02,0.87,23107,65,22854,79,25,67,1365,2971,2955,1896,89,11
"""51059422202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6825.00,2179.00,2076.18,43,54,69,29,36,48,14,17,21,7.66,36.01,1.89,2,2,17548,17352,16818,6,6,6,14588,14296,13230,11842,11578,10596,2560,2531,2453,186,186,182,99,98,96,5.6,6.4,8.02,1.05,21182,32,22075,79,14,70,1406,2513,2829,2046,68,32
"""51059422301""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3206.00,1323.00,317.67,39,48,62,27,34,45,12,14,18,5.14,21.23,1.62,2,1,12917,12851,12543,10,10,10,12322,12035,11071,10153,9869,8944,1885,1875,1829,285,291,297,151,154,157,8.4,8.9,8.76,4.16,40560,15,48678,74,23,123,1369,2346,2461,2291,54,46
"""51059422302""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,6061.00,2610.00,596.37,39,48,62,26,33,43,12,15,18,5.46,33.05,1.70,2,2,13882,13831,13537,10,10,10,12955,12644,11612,10643,10337,9349,2025,2018,1974,286,289,289,151,153,153,7.8,8.7,6.77,4.38,37846,23,48965,75,12,198,960,2255,2324,1808,75,25
"""51059422401""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2794.00,1238.00,136.05,36,44,57,25,31,41,11,14,17,4.92,44.75,1.51,1,1,12673,12580,12238,8,8,8,11561,11282,10384,9487,9215,8359,1849,1835,1785,225,232,240,119,122,127,9.3,8.5,9.35,9.10,35338,0,43758,76,17,155,1272,2125,1555,1978,45,55
"""51059422402""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5468.00,2065.00,467.30,40,49,64,27,34,44,13,16,19,6.14,28.65,1.76,2,2,14876,14817,14511,7,7,7,13403,13131,12151,11024,10757,9822,2170,2162,2116,209,212,213,111,112,112,8.6,8.5,5.71,4.42,35103,9,40866,76,17,201,997,2328,2484,1588,72,28
"""51059422403""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3065.00,958.00,539.77,47,59,76,33,41,54,15,18,22,7.27,13.90,2.06,2,2,16487,16477,16223,6,6,6,15520,15218,14061,12941,12641,11524,2405,2404,2366,173,173,171,92,92,90,4.5,8.7,3.47,1.77,36118,69,41026,75,25,90,1446,2812,2867,2375,89,11
"""51059430101""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4791.00,1457.00,817.25,49,61,78,33,41,54,16,20,24,8.47,16.62,2.18,2,2,19152,19184,18987,5,5,4,16615,16323,15133,13686,13391,12237,2794,2799,2769,135,133,126,71,70,67,3.2,8.0,2.11,1.78,25210,99,32973,77,16,124,1163,2835,2911,1345,96,4
"""51059430102""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3053.00,1012.00,258.81,42,53,68,28,35,46,15,18,22,7.58,29.63,1.95,2,2,17563,17510,17212,10,10,9,15072,14787,13706,12223,11951,10928,2562,2554,2510,287,281,269,152,149,142,7.1,8.2,5.01,3.91,28889,41,31104,77,18,217,1144,2406,2435,2260,84,16
"""51059430201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4796.00,1405.00,457.76,44,55,71,30,37,49,15,18,22,7.89,26.24,2.00,2,2,17626,17601,17346,10,10,9,15391,15113,14021,12530,12262,11223,2571,2568,2530,290,283,268,153,150,142,4.6,8.3,3.15,3.07,30096,56,32597,76,29,145,1807,2551,2527,2766,86,14
"""51059430202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5327.00,1645.00,711.91,45,56,72,30,37,49,15,18,22,7.59,17.70,2.03,2,2,17442,17427,17177,6,6,6,15452,15157,14028,12744,12451,11363,2545,2543,2505,163,163,160,86,86,85,4.6,8.4,3.10,2.31,30405,67,35059,76,27,126,1789,2583,2671,2187,79,21
"""51059430203""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2716.00,863.00,386.58,47,58,75,31,39,52,15,19,23,7.94,17.72,2.08,2,2,18177,18181,17953,4,4,4,15814,15524,14386,13052,12761,11659,2652,2652,2618,110,111,109,58,59,57,5.1,8.3,3.25,2.23,28479,68,39444,76,17,129,1177,2721,2762,2458,87,13
"""51059430400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,7297.00,2263.00,1410.56,46,57,74,30,38,50,15,19,23,7.80,12.93,2.12,2,2,17702,17687,17436,6,6,6,16077,15768,14579,13314,13008,11860,2583,2580,2543,181,180,176,96,95,93,3.9,8.4,2.49,1.60,33033,86,40494,76,19,79,1452,2635,2679,1676,89,11
"""51059430500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1749.00,554.00,279.52,45,56,72,29,37,48,16,20,24,7.77,15.39,2.20,2,2,17828,17898,17787,5,5,5,16532,16242,15059,13783,13484,12323,2601,2611,2594,149,147,142,79,78,75,3.1,8.9,2.24,1.98,33594,99,57045,74,19,80,1624,2538,2524,2700,92,8
"""51059430600""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,7933.00,1775.00,650.25,41,51,65,26,32,43,15,18,23,6.95,20.29,2.07,2,2,14962,14917,14684,8,8,8,15397,15178,14195,12979,12766,11820,2183,2176,2141,236,236,233,125,125,123,5.8,9.3,4.01,2.73,33667,67,79563,70,8,185,883,2243,2471,1457,64,36
"""51059430700""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2696.00,875.00,637.61,44,55,71,29,36,48,16,19,23,7.41,10.17,2.15,2,2,17040,17004,16725,6,6,6,16155,15846,14644,13500,13197,12040,2486,2481,2439,169,169,165,89,89,87,3.5,8.7,2.30,1.37,33182,97,52186,75,14,85,1200,2495,2422,2962,89,11
"""51059430801""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4842.00,1577.00,603.89,43,54,69,29,36,47,15,18,22,7.21,19.01,1.99,2,2,16528,16434,16062,6,7,6,15108,14804,13667,12509,12218,11138,2411,2398,2342,187,188,187,99,100,99,5.7,8.2,3.60,2.61,32460,62,37619,76,15,132,1177,2472,2491,2380,83,17
"""51059430802""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4438.00,2005.00,494.53,36,45,57,23,28,38,13,16,20,6.17,40.98,1.79,2,2,15863,15918,15776,6,6,6,13701,13416,12396,11220,10926,9930,2314,2322,2301,167,168,165,89,89,87,5.7,8.4,4.85,4.05,32749,21,39681,76,27,109,1776,1969,2071,1256,74,26
"""51059430901""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4378.00,1349.00,471.90,42,52,67,27,34,45,14,17,21,7.57,24.32,1.91,2,2,17144,17135,16902,9,9,8,14767,14503,13470,12014,11755,10766,2501,2500,2465,252,249,239,133,131,126,6.9,8.2,4.34,2.86,32370,30,33000,77,27,126,1438,2375,2492,2165,77,23
"""51059430902""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3614.00,1078.00,496.20,41,50,65,26,32,42,15,19,23,8.13,17.78,2.04,2,2,18381,18423,18263,8,7,7,15707,15429,14327,12807,12525,11458,2682,2688,2663,219,216,206,116,114,109,5.7,8.3,2.93,2.17,32089,53,32290,76,24,106,1495,2206,2225,1594,83,17
"""51059431001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5160.00,1598.00,567.80,41,51,66,27,34,45,14,18,22,7.57,22.27,1.95,2,2,17202,17115,16757,9,9,8,14968,14686,13607,12210,11943,10924,2510,2497,2444,248,246,239,131,130,127,6.2,8.1,4.29,2.81,30247,44,29040,77,20,122,1252,2334,2365,2212,78,22
"""51059431002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2413.00,756.00,203.06,38,47,61,25,31,42,13,16,20,6.92,25.75,1.74,2,2,15781,15659,15266,11,11,11,13512,13249,12291,10898,10653,9759,2302,2284,2226,312,312,305,165,165,162,9.1,8.1,4.22,3.72,31039,1,30157,77,15,142,1024,2177,2137,2305,76,24
"""51059431300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4380.00,1368.00,665.87,46,57,74,31,39,51,15,18,22,7.68,15.91,2.04,2,2,17310,17245,16900,5,5,5,15515,15183,13980,12833,12509,11358,2525,2516,2465,157,158,157,83,84,83,4.7,7.8,2.49,2.05,29549,75,28136,77,17,146,1449,2685,2613,3242,89,11
"""51059431400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4936.00,1478.00,552.12,44,55,70,29,36,48,15,18,22,7.86,26.53,2.04,2,2,17619,17593,17317,5,5,5,15558,15267,14135,12830,12543,11456,2570,2567,2525,157,157,154,83,83,81,4.0,7.9,3.09,2.68,30715,62,31456,77,41,131,1598,2499,2477,2618,84,16
"""51059431500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,5629.00,1975.00,944.75,46,57,74,32,40,53,14,18,21,7.04,16.32,1.97,2,2,16505,16424,16060,6,6,6,14950,14620,13450,12371,12051,10935,2408,2396,2342,170,172,173,90,91,91,5.3,8.1,3.32,2.09,31214,55,36144,77,16,104,1196,2754,2751,2738,86,14
"""51059431600""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,8712.00,3459.00,1058.65,40,49,63,28,35,46,12,15,18,5.14,18.45,1.65,2,2,13090,12954,12525,7,7,7,12459,12122,11065,10360,10035,9032,1910,1890,1827,189,196,207,100,104,109,7.2,8.3,8.01,3.27,30942,29,44254,76,19,113,1235,2397,2592,2139,46,54
"""51059431801""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4213.00,1379.00,351.47,40,49,63,26,33,43,14,17,20,7.12,28.54,1.81,2,2,16464,16459,16236,10,10,10,14040,13749,12713,11339,11052,10060,2402,2401,2368,299,296,285,158,156,151,8.7,8.3,5.58,3.92,31325,13,31830,76,16,140,1224,2256,2235,2316,87,13
"""51059431802""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3468.00,1014.00,472.69,45,56,72,30,37,49,15,19,23,7.82,19.45,2.07,2,2,17455,17439,17185,7,7,7,15772,15460,14282,13015,12707,11572,2547,2544,2506,210,209,203,111,110,107,3.6,8.4,2.56,2.15,31503,78,33596,76,21,152,1154,2570,2650,834,91,9
"""51059431900""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3129.00,1018.00,392.38,47,59,76,32,40,53,15,19,23,7.64,19.92,2.11,2,2,17561,17568,17337,8,8,8,16018,15676,14424,13215,12874,11665,2562,2563,2528,242,239,231,128,126,122,3.3,8.3,2.82,2.59,32422,99,33984,76,17,165,1120,2771,2855,,97,3
"""51059432000""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3754.00,1124.00,450.72,41,51,66,27,34,45,14,17,21,7.88,19.64,1.91,2,2,17619,17580,17287,6,6,6,14727,14443,13378,11969,11692,10676,2571,2565,2521,188,187,181,99,99,96,6.5,7.8,3.39,2.49,24603,45,26619,77,15,141,1186,2335,2342,2079,75,25
"""51059432100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3823.00,1476.00,405.54,40,50,64,26,32,43,14,17,21,7.17,26.84,1.90,2,2,17459,17446,17194,8,8,8,14693,14392,13302,11906,11610,10567,2547,2545,2507,239,237,228,126,125,121,6.1,7.9,4.52,3.64,25854,39,26403,77,21,153,1292,2244,2248,2093,81,19
"""51059432201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2319.00,951.00,144.44,36,45,58,24,30,39,13,15,19,6.28,41.38,1.68,2,2,15595,15499,15151,10,10,10,13136,12853,11886,10564,10294,9383,2275,2261,2210,296,297,294,157,157,155,9.0,8.2,10.32,6.58,28329,5,27896,77,13,179,978,2054,2228,1861,54,46
"""51059432202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4749.00,1576.00,606.42,41,51,66,27,34,45,14,17,21,7.19,19.62,1.87,2,2,16745,16728,16470,9,9,9,14433,14109,12989,11729,11408,10334,2443,2440,2402,262,260,253,138,138,134,7.4,8.3,3.47,2.60,29863,32,29004,76,16,154,1168,2353,2431,2004,86,14
"""51059432300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5112.00,1679.00,735.59,44,55,71,29,37,48,15,19,23,8.04,18.90,2.04,2,2,18542,18551,18317,5,5,5,15665,15373,14239,12805,12514,11422,2705,2706,2671,154,153,146,82,81,77,4.6,7.9,2.83,2.28,26675,68,25797,77,23,142,1280,2534,2840,1293,85,15
"""51059432401""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3494.00,1103.00,494.64,52,65,84,36,45,60,16,19,24,8.47,18.94,2.15,2,2,19329,19362,19156,3,3,3,16375,16079,14892,13469,13168,12015,2820,2825,2794,86,86,84,45,46,44,3.5,7.6,2.45,2.23,25248,99,23583,78,14,144,1014,3135,3098,3501,91,9
"""51059432402""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4780.00,1550.00,714.62,46,58,74,31,39,52,15,19,23,8.05,17.68,2.06,2,2,18421,18355,18009,5,5,5,15778,15480,14324,12948,12660,11558,2687,2678,2626,143,143,140,75,76,74,5.2,7.6,3.08,2.17,27250,71,24643,78,14,115,1056,2700,2707,2625,90,10
