tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51013101409""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1991.00,1342.00,26.23,33,40,52,26,32,42,7,8,10,1.40,70.41,0.89,1,1,4750,4662,4443,40,40,40,7293,7137,6632,5615,5463,4995,579,568,541,1099,1107,1096,588,592,586,,,,51.17,74822,0,132523,54,3,,,2278,2599,2067,40,60
"""51013101501""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,2908.00,1817.00,69.03,24,29,37,17,21,27,7,9,10,1.41,37.52,0.96,1,1,4588,4494,4275,30,30,29,7426,7270,6722,6038,5897,5402,559,547,520,829,825,799,444,442,428,,,,26.32,77645,4,171736,51,8,,,1465,998,1860,31,69
"""51013101502""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3089.00,1252.00,157.15,44,54,70,35,43,57,9,11,13,2.18,18.49,1.25,1,1,5390,5278,5030,30,30,29,9313,9142,8490,7821,7666,7068,657,643,612,836,834,810,447,446,433,,,,7.97,80652,36,167185,50,3,,,3082,4001,2453,45,55
"""51013101503""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,1976.00,735.00,201.20,44,54,70,33,42,54,10,13,15,1.11,4.18,1.52,1,1,6851,6710,6384,23,23,22,11005,10807,9999,9533,9357,8613,834,817,777,638,633,609,341,339,326,,,,3.65,78990,73,157037,51,7,,,2947,3488,1323,68,32
"""51013101601""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1480.00,682.00,171.15,40,50,65,32,40,52,8,10,12,1.92,9.08,1.17,1,1,5090,4982,4740,36,36,34,8984,8769,8030,7374,7179,6505,620,607,577,990,983,948,530,526,507,,,,3.98,78117,15,192572,50,7,,,2830,3574,2218,47,53
"""51013101602""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1776.00,1004.00,51.18,30,37,48,23,28,37,7,9,11,1.41,31.98,0.99,1,1,4454,4360,4131,34,34,33,7711,7518,6896,6220,6043,5478,542,531,503,949,944,915,508,505,489,,,,19.62,78391,4,187134,50,10,,,2016,2233,1766,49,51
"""51013101603""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,4220.00,2228.00,114.15,36,45,59,30,37,49,7,8,10,1.23,34.69,0.91,1,1,3867,3780,3566,30,30,29,6985,6818,6276,5681,5528,5038,471,460,434,833,830,804,445,444,430,,,,19.52,79131,2,216775,48,7,,,2653,2401,2434,47,53
"""51013101701""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4933.00,2535.00,59.90,33,41,52,26,33,43,6,8,9,1.22,64.57,0.81,1,1,3674,3596,3423,42,42,41,6703,6534,6013,5103,4946,4475,447,438,417,1153,1150,1122,617,615,600,,,,42.32,78703,3,187305,50,4,,,2329,1340,2289,17,83
"""51013101703""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2207.00,1301.00,61.89,34,42,54,27,34,44,7,8,10,1.21,25.49,0.93,1,1,4045,3955,3735,29,29,28,7142,6961,6374,5849,5684,5151,493,482,455,801,796,768,428,426,411,,,,21.02,77983,0,205574,48,6,,,2388,3011,1870,45,55
"""51013101704""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1971.00,1506.00,24.69,22,28,36,17,21,28,5,7,8,0.69,46.88,0.72,1,1,3061,2989,2806,29,29,28,5678,5546,5126,4496,4374,4003,373,364,342,809,807,782,433,432,418,,,,61.00,78967,0,237164,46,8,,,1501,1536,1484,38,62
"""51013101705""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3286.00,1952.00,69.82,35,43,56,28,35,46,6,8,9,1.19,33.18,0.87,1,1,3966,3878,3656,28,28,28,6749,6605,6113,5485,5351,4907,483,472,445,780,781,760,417,418,407,,,,27.96,78466,1,209458,48,3,,,2503,2391,2200,48,52
"""51013101801""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3356.00,1820.00,69.62,40,50,65,33,41,54,7,9,11,1.57,43.14,1.00,1,1,4551,4455,4241,37,37,36,7875,7714,7154,6299,6151,5642,554,543,516,1022,1020,996,547,546,533,,,,26.14,82623,4,165313,50,3,,,2906,3277,2811,34,66
"""51013101803""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4745.00,2167.00,235.68,34,42,54,26,32,42,8,10,12,1.76,19.84,1.15,1,1,4685,4589,4377,35,35,34,8738,8533,7833,7206,7015,6366,571,559,533,961,958,934,514,513,500,,,,9.19,82527,33,160430,51,6,,,2279,2608,1724,31,69
"""51013101804""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2832.00,1349.00,48.29,28,35,45,21,27,35,6,8,10,1.31,36.55,0.87,1,1,3723,3646,3475,37,37,36,6907,6766,6285,5439,5308,4869,454,444,423,1014,1014,993,543,543,531,,,,27.93,81503,4,172669,50,5,,,1891,1692,1847,17,83
"""51013101805""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4392.00,2465.00,49.41,36,45,58,30,37,49,6,8,9,1.33,100.75,0.81,1,1,3946,3864,3677,40,40,39,6695,6548,6081,5098,4964,4546,481,471,448,1116,1114,1088,597,596,582,,,,49.89,80381,2,177916,50,4,,,2638,2338,2425,20,80
"""51013101900""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3128.00,1236.00,274.17,44,55,70,34,42,56,10,12,14,2.40,11.38,1.44,1,1,5865,5746,5458,29,29,28,10522,10274,9387,9012,8779,7947,714,700,664,795,795,776,426,425,415,,,,4.51,82647,67,151688,51,4,,,3015,3392,2232,69,31
"""51013102001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3653.00,1686.00,51.94,33,41,52,25,32,41,7,9,11,0.78,31.24,0.99,1,1,4882,4791,4586,40,40,39,7927,7741,7140,6225,6051,5498,595,584,558,1107,1106,1084,593,592,580,,,,32.46,76527,3,130069,54,7,,,2236,3741,1589,34,66
"""51013102002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1471.00,583.00,40.15,31,39,50,23,29,38,8,10,12,1.98,28.69,1.07,1,1,4836,4743,4561,43,43,42,8459,8266,7629,6686,6506,5916,589,578,555,1184,1182,1158,634,633,620,,,,14.52,79738,9,142935,53,4,,,2082,3091,1900,18,82
"""51013102003""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4089.00,2491.00,150.72,28,35,45,21,27,35,7,8,10,1.17,25.06,0.94,1,1,4391,4309,4121,34,34,34,7393,7209,6617,5911,5735,5183,535,525,502,947,948,932,507,507,499,,,,16.53,79005,2,128574,54,6,,,1886,2741,1481,28,72
"""51013102100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2533.00,978.00,282.62,36,44,57,26,32,42,10,12,14,3.20,10.37,1.46,1,1,7362,7133,6771,17,17,18,10512,10271,9413,9150,8924,8100,897,869,824,465,478,488,249,256,261,,,,3.46,69386,61,94324,59,13,,,2287,3209,2072,56,44
"""51013102200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,8110.00,3073.00,213.72,26,32,41,17,22,28,8,10,13,2.73,51.39,1.18,1,1,7004,6787,6462,26,27,27,9003,8807,8152,7433,7248,6622,853,827,787,717,732,744,383,392,398,,,,14.38,72894,5,91708,59,14,,,1538,1530,1415,37,63
"""51013102301""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1382.00,564.00,208.75,40,49,63,29,36,47,11,13,16,3.11,8.89,1.59,2,1,7700,7560,7215,25,25,25,11601,11359,10440,9972,9745,8882,938,921,878,692,692,680,370,371,364,,,,2.70,79645,58,114886,55,12,,,2543,2801,741,82,18
"""51013102302""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4437.00,1487.00,292.63,39,48,62,28,36,47,10,13,15,3.31,16.78,1.52,1,1,7404,7168,6809,23,24,24,11082,10853,10023,9543,9329,8533,902,873,829,637,651,661,341,348,354,,,,5.08,78341,61,104448,57,9,,,2527,3070,1788,58,42
"""51013102400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,3653.00,1594.00,238.47,35,44,56,26,32,42,9,11,14,2.45,18.59,1.34,1,1,6116,5970,5683,25,25,25,9870,9664,8914,8440,8242,7527,745,727,692,685,695,695,367,372,372,,,,6.68,80206,35,134845,54,6,,,2298,2816,1678,49,51
"""51013102500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5890.00,2943.00,273.27,31,38,49,23,29,38,8,10,12,1.84,21.65,1.09,1,1,4954,4807,4563,31,32,32,8281,8098,7480,6810,6633,6043,603,585,556,867,879,881,464,471,471,,,,10.77,76190,16,128383,53,8,,,2052,2221,1906,30,70
"""51013102600""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3666.00,1566.00,175.35,36,44,57,26,33,43,9,12,14,2.65,25.91,1.34,1,1,6709,6496,6176,28,29,29,10004,9800,9069,8414,8219,7514,817,791,752,772,790,803,413,422,430,,,,8.93,78683,40,101484,57,5,,,2320,3125,1396,44,56
"""51013102701""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3818.00,1370.00,115.02,23,29,37,15,19,25,8,10,12,1.92,31.60,1.09,1,1,5814,5630,5384,31,32,32,8437,8258,7663,6866,6692,6115,708,686,655,863,880,893,462,471,478,,,,11.91,78205,8,97536,58,10,,,1358,651,1191,15,85
"""51013102702""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2029.00,874.00,70.42,35,43,55,25,31,41,10,12,14,2.92,45.29,1.37,1,1,7766,7521,7106,22,23,23,10147,9927,9153,8580,8377,7643,946,916,865,621,635,645,332,340,345,,,,12.41,79225,21,95346,58,9,,,2230,2606,2074,67,33
"""51013102802""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1263.00,487.00,180.52,44,55,71,34,42,55,11,13,16,3.53,9.53,1.56,2,1,8304,8044,7607,19,19,20,11348,11102,10206,9812,9586,8734,1011,980,926,525,537,546,281,287,292,,,,2.70,79044,51,92204,58,14,,,2979,3110,2450,82,18
"""51013102803""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3112.00,1560.00,113.20,31,39,50,22,27,36,9,11,14,2.94,132.11,1.26,1,1,8679,8406,7915,25,26,26,9676,9488,8824,7923,7751,7133,1057,1024,964,696,713,727,372,381,389,,,,13.78,77735,9,94513,58,10,,,1949,2168,1528,75,25
"""51013102804""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4365.00,1894.00,148.67,31,39,50,22,28,37,9,11,13,2.90,51.15,1.21,1,1,7214,6991,6668,28,28,29,9224,9067,8484,7577,7431,6876,879,851,812,769,784,796,411,420,426,,,,12.74,73943,15,89779,59,12,,,1988,1452,1803,31,69
"""51013102901""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3015.00,1696.00,171.10,33,42,53,25,31,40,9,11,13,2.56,30.57,1.23,1,1,7547,7312,6907,22,23,23,9240,9037,8340,7702,7513,6855,919,891,841,619,634,645,331,339,345,,,,9.91,75599,1,88445,59,11,,,2192,2323,1936,70,30
"""51013102903""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1506.00,853.00,89.04,33,41,53,24,30,40,9,11,13,2.66,25.50,1.24,1,1,7881,7635,7223,21,22,22,9317,9145,8510,7766,7611,7017,960,930,879,591,604,613,316,323,328,,,,9.58,76447,2,88307,59,30,,,2161,2184,2119,64,36
"""51013102904""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,2824.00,1647.00,97.34,33,41,53,26,32,42,7,9,11,2.12,39.37,1.02,1,1,6230,6035,5746,29,29,30,7935,7791,7288,6388,6249,5767,759,735,700,789,807,821,422,432,439,,,,16.92,74471,0,87963,58,12,,,2265,1291,2230,28,72
"""51013103000""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3605.00,1616.00,190.12,38,47,60,29,36,47,9,11,13,3.01,29.61,1.23,1,1,7650,7413,7011,22,23,23,9266,9060,8361,7726,7535,6875,932,903,854,608,622,632,325,333,338,,,,8.50,70036,1,83801,59,13,,,2572,2650,2458,68,32
"""51013103100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6089.00,2639.00,472.15,35,43,56,26,32,42,9,11,14,2.70,19.05,1.30,1,1,6825,6644,6329,28,28,28,9764,9558,8824,8165,7972,7276,831,809,771,767,777,777,410,416,416,,,,5.59,77397,23,99736,57,10,,,2288,2881,2119,50,50
"""51013103200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,5760.00,2915.00,246.81,30,38,48,22,28,37,8,10,12,1.90,27.65,1.09,1,1,5385,5257,5017,33,33,33,8385,8206,7594,6816,6644,6065,656,640,611,913,922,919,488,493,492,,,,11.81,76986,5,115435,55,9,,,1980,2049,1771,34,66
"""51013103300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2549.00,1266.00,108.49,29,36,47,22,27,36,7,9,11,1.56,31.01,0.98,1,1,4320,4235,4039,38,38,37,7710,7526,6921,6143,5972,5414,526,516,492,1040,1038,1015,556,555,543,,,,11.67,75260,24,129198,53,10,,,1944,929,1963,28,72
"""51013103401""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1482.00,40.00,305.94,44,54,70,35,44,58,8,10,12,2.38,0.33,1.11,1,1,5584,5469,5278,37,37,36,8693,8492,7810,6982,6800,6171,680,666,643,1031,1026,997,552,549,534,,,,0.13,80499,25,160644,51,9,,,3141,,3141,17,83
"""51013103403""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1246.00,952.00,74.56,33,41,53,26,32,43,7,9,11,1.33,16.97,1.01,1,1,5207,5098,4824,28,28,27,7760,7605,7047,6345,6205,5707,634,621,587,781,779,753,418,417,403,,,,12.77,63944,0,122669,50,3,,,2305,2676,2035,52,48
"""51013103404""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1479.00,888.00,121.46,35,43,56,29,36,47,6,8,9,1.33,9.69,0.85,1,1,4114,4022,3822,31,31,30,6673,6539,6074,5315,5198,4792,501,490,465,857,851,817,458,455,437,,,,7.31,63218,0,162210,48,15,,,2537,3068,2397,23,77
"""51013103405""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3202.00,1815.00,95.20,34,43,55,28,35,46,6,8,10,1.31,30.42,0.85,1,1,4046,3959,3759,35,35,34,6797,6659,6189,5337,5212,4796,493,482,458,968,964,934,518,516,500,,,,19.06,64301,0,142102,49,5,,,2471,1032,2370,23,77
"""51013103501""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3311.00,2210.00,89.21,28,35,45,22,27,35,7,8,10,1.06,28.38,0.87,1,1,3807,3727,3529,40,40,39,7000,6825,6275,5433,5271,4773,464,454,430,1103,1100,1073,590,589,574,,,,24.77,71994,2,145006,50,20,,,1917,891,1788,33,67
"""51013103503""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,4903.00,2585.00,49.64,31,39,50,25,32,42,6,7,9,1.19,81.54,0.73,1,1,3586,3507,3323,41,41,40,6188,6037,5585,4612,4475,4079,437,427,405,1139,1135,1102,610,607,590,,,,52.08,65471,1,156681,49,9,,,2260,453,2236,21,79
"""51013103504""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2847.00,1557.00,31.85,34,42,54,28,35,46,6,7,8,1.16,117.98,0.69,1,1,3372,3298,3130,45,45,44,5948,5820,5438,4299,4180,3844,411,402,381,1238,1239,1213,662,663,649,,,,48.88,66309,0,156182,49,3,,,2482,,2482,13,87
"""51013103505""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,2795.00,1713.00,133.16,27,34,44,22,27,35,6,7,8,0.68,20.34,0.72,1,1,3074,3007,2856,38,38,37,5941,5816,5407,4505,4390,4027,374,366,348,1061,1060,1032,568,567,552,,,,12.86,69302,1,149975,49,21,,,1913,1038,1680,17,83
"""51013103601""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,2740.00,974.00,181.30,43,53,69,33,41,54,10,12,15,2.57,13.83,1.44,1,1,5914,5789,5494,27,27,26,10498,10271,9444,9020,8814,8052,720,705,669,758,752,723,405,402,387,,,,5.37,69808,72,134735,50,4,,,2938,3418,2373,62,38
"""51013103602""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1317.00,754.00,43.18,30,38,49,24,30,39,7,8,10,1.18,22.77,0.85,1,1,3660,3582,3408,42,42,41,6956,6787,6251,5339,5183,4701,446,436,415,1171,1167,1135,626,624,607,,,,17.46,65714,1,138497,49,6,,,2118,,2135,15,85
"""51013103700""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2642.00,976.00,361.31,51,64,82,41,51,67,11,13,16,2.77,7.50,1.59,2,1,6665,6529,6176,25,24,24,11463,11211,10269,9974,9742,8867,812,795,752,677,673,650,362,360,348,,,,2.70,71759,92,125676,51,8,,,3607,3611,3501,88,12
"""51013103800""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4857.00,2380.00,228.99,32,39,51,24,30,39,8,9,12,2.02,23.92,1.08,1,1,5645,5477,5214,28,29,29,8247,8086,7513,6774,6619,6073,688,667,635,786,800,805,420,428,431,,,,10.39,74733,5,106478,55,10,,,2122,2526,1973,25,75
"""51013980100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,0.00,0.00,1239.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51013980200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,0.00,0.00,885.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51015070100""","""Staunton, VA""",4.00,5074.00,1305.00,141101.13,41,49,37,17,21,15,24,28,22,7.60,0.12,1.92,2,2,19003,18827,19624,0,0,0,13812,12819,14350,11498,10525,11960,2314,2293,2389,1,1,1,5,4,5,,,,0.01,1864,69,1619,83,460,,,819,1003,333,72,28
"""51015070200""","""Staunton, VA""",3.00,3497.00,1363.00,85928.21,57,69,52,29,36,26,28,33,26,11.02,0.24,2.25,2,2,25265,25031,25982,0,0,0,16509,15463,17010,13433,12414,13846,3076,3048,3163,0,0,0,4,4,4,,,,0.02,2239,89,2101,83,577,,,1398,1467,436,91,9
"""51015070300""","""Staunton, VA""",4.00,6307.00,2265.00,36901.85,54,65,49,27,33,24,28,32,25,10.48,0.70,2.20,2,2,23682,23463,24405,0,0,0,16027,14971,16551,13143,12112,13579,2883,2858,2971,1,1,1,6,6,6,,,,0.06,2888,91,3264,82,221,,,1292,1406,559,85,15
"""51015070400""","""Staunton, VA""",3.00,5304.00,2373.00,33161.16,49,59,45,23,29,21,26,30,24,9.11,0.89,2.06,2,2,21798,21595,22597,0,0,0,14980,13966,15516,12325,11335,12764,2654,2630,2751,1,1,1,5,5,5,,,,0.07,3002,76,2558,82,182,,,1122,1332,,84,16
"""51015070500""","""Staunton, VA""",4.00,5298.00,2288.00,28583.16,55,66,50,28,35,25,27,31,25,9.45,0.83,2.15,2,2,22459,22250,23293,0,0,0,15590,14544,16149,12855,11834,13312,2734,2710,2836,1,1,1,6,5,6,,,,0.08,3314,90,2971,82,180,,,1364,1443,479,90,10
"""51015070601""","""Staunton, VA""",2.00,2805.00,1027.00,6284.25,58,70,53,33,41,30,25,29,23,8.81,1.56,2.02,2,2,19360,19177,20278,1,1,1,14415,13395,15009,12057,11058,12539,2357,2336,2469,1,1,1,8,8,8,,,,0.16,4369,81,4721,81,164,,,1601,1642,786,91,9
"""51015070602""","""Staunton, VA""",2.00,3140.00,1390.00,3804.69,41,49,37,21,27,19,19,22,18,4.31,1.65,1.58,2,2,14900,14758,15381,1,1,1,11258,10439,11647,9442,8640,9773,1814,1797,1873,2,2,2,14,14,14,,,,0.37,4551,44,7560,79,64,,,1030,1217,946,41,59
"""51015070603""","""Staunton, VA""",2.00,3991.00,1556.00,10656.77,57,69,52,32,40,28,25,29,23,9.04,6.25,2.02,2,2,20669,20474,21516,1,1,1,14630,13646,15150,12112,11151,12529,2516,2493,2620,1,1,1,8,8,8,,,,0.15,4123,87,4788,80,99,,,1543,1568,1061,84,16
"""51015070701""","""Staunton, VA""",3.00,4614.00,1601.00,13626.03,53,64,48,27,33,24,26,31,24,9.17,1.53,2.10,2,2,21512,21311,22342,0,0,0,15209,14197,15737,12590,11601,13016,2619,2596,2720,1,1,1,6,6,6,,,,0.12,3242,84,4784,82,217,,,1297,1373,604,87,13
"""51015070702""","""Staunton, VA""",2.00,2551.00,882.00,10105.13,48,58,44,23,28,20,26,30,24,9.96,1.49,2.06,2,2,22147,21940,22861,0,0,0,15003,14004,15508,12306,11332,12724,2696,2672,2783,1,1,1,5,5,5,,,,0.09,3280,89,4554,81,116,,,1098,1253,444,76,24
"""51015070801""","""Staunton, VA""",2.00,2509.00,1031.00,14173.55,52,62,47,25,31,23,26,31,24,9.49,0.71,2.12,2,2,22054,21849,22860,0,0,0,15354,14310,15915,12668,11649,13132,2685,2661,2783,1,1,1,5,4,5,,,,0.07,2561,89,2200,82,231,,,1219,1392,245,85,15
"""51015070802""","""Staunton, VA""",4.00,3911.00,1665.00,43230.46,54,65,49,26,33,23,28,33,26,10.32,0.62,2.21,2,2,24174,23950,24927,0,0,0,16187,15141,16706,13243,12224,13671,2943,2917,3035,0,0,0,4,4,4,,,,0.04,2445,95,2068,82,446,,,1265,1350,472,87,13
"""51015070900""","""Staunton, VA""",4.00,4915.00,2154.00,35546.72,53,65,49,29,36,26,25,29,23,8.60,1.18,2.00,2,2,20532,20340,21279,0,0,0,14451,13443,14989,11950,10965,12398,2500,2477,2591,1,1,1,7,7,7,,,,0.06,3419,77,4155,81,212,,,1386,1507,903,79,21
"""51015071000""","""Staunton, VA""",4.00,5336.00,2404.00,87667.71,47,57,43,21,26,18,26,31,24,9.29,0.49,2.11,2,2,22715,22505,23444,0,0,0,15383,14348,15921,12617,11607,13067,2766,2741,2854,0,0,0,4,4,4,,,,0.03,2375,84,1999,83,328,,,996,1173,193,82,18
"""51015071101""","""Staunton, VA""",4.00,4501.00,1964.00,6808.61,47,57,43,23,29,21,24,28,22,8.54,3.15,1.91,2,2,20398,20206,21034,1,1,1,13909,12968,14350,11425,10506,11788,2483,2461,2561,1,1,1,8,8,8,,,,0.29,3728,58,4726,81,109,,,1117,1268,1012,61,39
"""51015071102""","""Staunton, VA""",4.00,6095.00,2320.00,18136.21,49,60,45,23,29,21,26,31,24,9.70,5.18,2.11,2,2,22108,21903,22954,0,0,0,15292,14279,15819,12600,11611,13023,2692,2668,2795,1,1,1,5,5,5,,,,0.13,3032,85,3405,82,159,,,1123,1173,366,84,16
"""51015071201""","""Staunton, VA""",2.00,2317.00,1021.00,33326.88,37,44,34,10,12,9,27,32,25,9.68,0.44,2.16,2,2,22955,22742,23767,0,0,0,15724,14672,16288,12929,11902,13393,2795,2770,2894,1,1,1,5,5,5,,,,0.03,2784,90,2666,82,353,,,484,449,658,91,9
"""51015071202""","""Staunton, VA""",3.00,3589.00,1556.00,9883.97,53,64,48,28,35,25,25,30,24,8.76,1.43,2.05,2,2,21105,20908,21881,0,0,0,14810,13807,15334,12240,11260,12669,2569,2546,2664,1,1,1,6,6,6,,,,0.16,3611,77,4100,82,162,,,1346,1416,799,79,21
"""51017920101""","""""",2.00,1608.00,773.00,246843.04,50,61,44,21,26,18,29,34,26,10.38,0.03,2.22,2,2,24902,24691,26007,0,0,0,16292,15209,17218,13255,12197,14047,3032,3007,3166,4,4,4,5,5,5,,,,0.00,1660,96,1530,83,1110,,,970,999,,99,1
"""51017920102""","""""",3.00,2640.00,1058.00,91845.74,45,54,40,18,23,16,27,31,24,9.53,0.13,2.01,2,2,22310,22120,23391,0,0,0,14743,13745,15565,12021,11046,12711,2716,2694,2848,5,5,6,6,6,7,,,,0.01,1604,71,2069,82,864,,,845,1060,288,84,16
"""51019030101""","""Lynchburg, VA""",4.00,7251.00,2795.00,29213.13,61,73,54,33,41,29,28,32,25,10.07,1.92,2.19,2,2,22581,22377,23079,0,0,0,15845,14788,16225,13088,12056,13409,2749,2725,2810,7,7,7,12,11,12,,,,0.10,4237,86,4300,81,232,,,1555,1600,933,91,9
"""51019030103""","""Lynchburg, VA""",4.00,7418.00,3056.00,6424.67,57,69,50,33,41,29,24,28,22,8.19,4.80,1.90,2,2,19275,19100,19730,1,1,1,13712,12748,14073,11353,10409,11659,2347,2326,2402,12,12,12,21,21,21,,,,0.48,6241,58,8408,80,80,,,1557,1856,759,77,23
"""51019030104""","""Lynchburg, VA""",3.00,4506.00,1956.00,3569.40,48,58,43,23,29,20,25,29,23,8.59,6.63,1.99,2,2,20557,20371,21003,1,1,1,14389,13403,14741,11875,10911,12173,2503,2481,2557,11,11,11,19,19,20,,,,0.55,6504,62,6693,81,79,,,1104,1192,772,75,25
"""51019030202""","""Lynchburg, VA""",3.00,5175.00,2031.00,66406.52,53,64,47,24,30,21,29,34,26,10.50,0.38,2.24,2,2,24604,24385,25084,0,0,0,16377,15302,16756,13377,12327,13697,2996,2970,3054,5,5,5,8,8,8,,,,0.03,2644,75,2176,83,344,,,1139,1234,,94,6
"""51019030203""","""Lynchburg, VA""",2.00,4690.00,1539.00,7796.30,73,89,65,44,56,39,29,34,26,11.21,2.49,2.28,2,2,23663,23450,24182,0,0,0,16509,15437,16885,13622,12575,13934,2881,2856,2944,6,6,6,11,10,11,,,,0.20,4245,98,3634,81,320,,,2109,2212,,95,5
"""51019030204""","""Lynchburg, VA""",2.00,3638.00,1444.00,21530.78,65,78,57,36,45,31,29,33,26,9.94,0.75,2.26,2,2,23418,23208,23956,0,0,0,16364,15254,16786,13508,12422,13864,2851,2827,2917,5,5,5,9,9,9,,,,0.07,3116,95,2663,82,297,,,1700,1700,,100,0
"""51019030300""","""Lynchburg, VA""",2.00,3935.00,1537.00,83320.82,51,62,46,23,29,20,28,33,25,10.22,0.20,2.21,2,2,24118,23903,24565,0,0,0,16168,15077,16565,13227,12162,13570,2936,2911,2991,5,4,5,8,8,8,,,,0.02,2470,83,2163,83,480,,,1094,1129,847,90,10
"""51019030401""","""Lynchburg, VA""",3.00,3292.00,1478.00,34223.98,53,64,47,26,32,22,28,32,25,9.29,0.51,2.16,2,2,22640,22437,23111,0,0,0,15671,14592,16077,12910,11854,13258,2756,2733,2814,5,5,5,8,8,9,,,,0.04,2535,85,1964,83,315,,,1218,1321,514,87,13
