"","geoid","year","NAME","measure_type","value","measure","region_type"
"7003",24033800212,2019,"Census Tract 8002.12, Prince George's County, Maryland","average",15.1273900573614,"average_years_schooling","tract"
"7004",24033800212,2019,"Census Tract 8002.12, Prince George's County, Maryland","index",0.614573120556505,"scaled_score","tract"
"7005",24033800213,2019,"Census Tract 8002.13, Prince George's County, Maryland","average",14.3614035087719,"average_years_schooling","tract"
"7006",24033800213,2019,"Census Tract 8002.13, Prince George's County, Maryland","index",0.538337246174237,"scaled_score","tract"
"7007",24033800214,2019,"Census Tract 8002.14, Prince George's County, Maryland","average",14.3196069255966,"average_years_schooling","tract"
"7008",24033800214,2019,"Census Tract 8002.14, Prince George's County, Maryland","index",0.534177383223082,"scaled_score","tract"
"7009",24033800215,2019,"Census Tract 8002.15, Prince George's County, Maryland","average",14.4423459244533,"average_years_schooling","tract"
"7010",24033800215,2019,"Census Tract 8002.15, Prince George's County, Maryland","index",0.546393152437139,"scaled_score","tract"
"7011",24033800401,2019,"Census Tract 8004.01, Prince George's County, Maryland","average",14.5280599903241,"average_years_schooling","tract"
"7012",24033800401,2019,"Census Tract 8004.01, Prince George's County, Maryland","index",0.554923963807858,"scaled_score","tract"
"7013",24033800402,2019,"Census Tract 8004.02, Prince George's County, Maryland","average",14.4866161616162,"average_years_schooling","tract"
"7014",24033800402,2019,"Census Tract 8004.02, Prince George's County, Maryland","index",0.550799209234661,"scaled_score","tract"
"7015",24033800403,2019,"Census Tract 8004.03, Prince George's County, Maryland","average",14.6632231404959,"average_years_schooling","tract"
"7016",24033800403,2019,"Census Tract 8004.03, Prince George's County, Maryland","index",0.568376263925371,"scaled_score","tract"
"7017",24033800408,2019,"Census Tract 8004.08, Prince George's County, Maryland","average",14.4576163738453,"average_years_schooling","tract"
"7018",24033800408,2019,"Census Tract 8004.08, Prince George's County, Maryland","index",0.547912965107161,"scaled_score","tract"
"7019",24033800409,2019,"Census Tract 8004.09, Prince George's County, Maryland","average",14.5696399006623,"average_years_schooling","tract"
"7020",24033800409,2019,"Census Tract 8004.09, Prince George's County, Maryland","index",0.559062262094165,"scaled_score","tract"
"7021",24033800410,2019,"Census Tract 8004.10, Prince George's County, Maryland","average",14.3232139768206,"average_years_schooling","tract"
"7022",24033800410,2019,"Census Tract 8004.10, Prince George's County, Maryland","index",0.534536380002475,"scaled_score","tract"
"7023",24033800411,2019,"Census Tract 8004.11, Prince George's County, Maryland","average",14.452827241487,"average_years_schooling","tract"
"7024",24033800411,2019,"Census Tract 8004.11, Prince George's County, Maryland","index",0.547436320062233,"scaled_score","tract"
"7025",24033800412,2019,"Census Tract 8004.12, Prince George's County, Maryland","average",13.8563849249909,"average_years_schooling","tract"
"7026",24033800412,2019,"Census Tract 8004.12, Prince George's County, Maryland","index",0.488074570694173,"scaled_score","tract"
"7027",24033800413,2019,"Census Tract 8004.13, Prince George's County, Maryland","average",14.0358157147365,"average_years_schooling","tract"
"7028",24033800413,2019,"Census Tract 8004.13, Prince George's County, Maryland","index",0.505932669080563,"scaled_score","tract"
"7029",24033800504,2019,"Census Tract 8005.04, Prince George's County, Maryland","average",14.4468196037539,"average_years_schooling","tract"
"7030",24033800504,2019,"Census Tract 8005.04, Prince George's County, Maryland","index",0.546838401578678,"scaled_score","tract"
"7031",24033800505,2019,"Census Tract 8005.05, Prince George's County, Maryland","average",14.7066365007541,"average_years_schooling","tract"
"7032",24033800505,2019,"Census Tract 8005.05, Prince George's County, Maryland","index",0.572697038859679,"scaled_score","tract"
"7033",24033800507,2019,"Census Tract 8005.07, Prince George's County, Maryland","average",14.5373277182236,"average_years_schooling","tract"
"7034",24033800507,2019,"Census Tract 8005.07, Prince George's County, Maryland","index",0.555846347289986,"scaled_score","tract"
"7035",24033800509,2019,"Census Tract 8005.09, Prince George's County, Maryland","average",14.8242790475051,"average_years_schooling","tract"
"7036",24033800509,2019,"Census Tract 8005.09, Prince George's County, Maryland","index",0.584405576604409,"scaled_score","tract"
"7037",24033800511,2019,"Census Tract 8005.11, Prince George's County, Maryland","average",14.6549532261933,"average_years_schooling","tract"
"7038",24033800511,2019,"Census Tract 8005.11, Prince George's County, Maryland","index",0.567553189226369,"scaled_score","tract"
"7039",24033800513,2019,"Census Tract 8005.13, Prince George's County, Maryland","average",15.1976567585159,"average_years_schooling","tract"
"7040",24033800513,2019,"Census Tract 8005.13, Prince George's County, Maryland","index",0.621566511514011,"scaled_score","tract"
"7041",24033800514,2019,"Census Tract 8005.14, Prince George's County, Maryland","average",15.7549130336571,"average_years_schooling","tract"
"7042",24033800514,2019,"Census Tract 8005.14, Prince George's County, Maryland","index",0.677028215728822,"scaled_score","tract"
"7043",24033800515,2019,"Census Tract 8005.15, Prince George's County, Maryland","average",14.6391567925048,"average_years_schooling","tract"
"7044",24033800515,2019,"Census Tract 8005.15, Prince George's County, Maryland","index",0.565981027239213,"scaled_score","tract"
"7045",24033800516,2019,"Census Tract 8005.16, Prince George's County, Maryland","average",14.7182985553772,"average_years_schooling","tract"
"7046",24033800516,2019,"Census Tract 8005.16, Prince George's County, Maryland","index",0.573857721032127,"scaled_score","tract"
"7047",24033800517,2019,"Census Tract 8005.17, Prince George's County, Maryland","average",15.2282857737971,"average_years_schooling","tract"
"7048",24033800517,2019,"Census Tract 8005.17, Prince George's County, Maryland","index",0.624614906770727,"scaled_score","tract"
"7049",24033800518,2019,"Census Tract 8005.18, Prince George's County, Maryland","average",16.1560653458464,"average_years_schooling","tract"
"7050",24033800518,2019,"Census Tract 8005.18, Prince George's County, Maryland","index",0.716953456369842,"scaled_score","tract"
"7051",24033800519,2019,"Census Tract 8005.19, Prince George's County, Maryland","average",13.8398910411622,"average_years_schooling","tract"
"7052",24033800519,2019,"Census Tract 8005.19, Prince George's County, Maryland","index",0.486432994013812,"scaled_score","tract"
"7053",24033800520,2019,"Census Tract 8005.20, Prince George's County, Maryland","average",14.9461988304094,"average_years_schooling","tract"
"7054",24033800520,2019,"Census Tract 8005.20, Prince George's County, Maryland","index",0.596539812213794,"scaled_score","tract"
"7055",24033800601,2019,"Census Tract 8006.01, Prince George's County, Maryland","average",13.7492093611638,"average_years_schooling","tract"
"7056",24033800601,2019,"Census Tract 8006.01, Prince George's County, Maryland","index",0.47740777395236,"scaled_score","tract"
"7057",24033800604,2019,"Census Tract 8006.04, Prince George's County, Maryland","average",13.5127314814815,"average_years_schooling","tract"
"7058",24033800604,2019,"Census Tract 8006.04, Prince George's County, Maryland","index",0.453871984762789,"scaled_score","tract"
"7059",24033800605,2019,"Census Tract 8006.05, Prince George's County, Maryland","average",13.7148554336989,"average_years_schooling","tract"
"7060",24033800605,2019,"Census Tract 8006.05, Prince George's County, Maryland","index",0.473988651640649,"scaled_score","tract"
"7061",24033800606,2019,"Census Tract 8006.06, Prince George's County, Maryland","average",14.1191381495564,"average_years_schooling","tract"
"7062",24033800606,2019,"Census Tract 8006.06, Prince George's County, Maryland","index",0.514225450051522,"scaled_score","tract"
"7063",24033800607,2019,"Census Tract 8006.07, Prince George's County, Maryland","average",14.3946689595873,"average_years_schooling","tract"
"7064",24033800607,2019,"Census Tract 8006.07, Prince George's County, Maryland","index",0.541648036336673,"scaled_score","tract"
"7065",24033800608,2019,"Census Tract 8006.08, Prince George's County, Maryland","average",15.2400461022632,"average_years_schooling","tract"
"7066",24033800608,2019,"Census Tract 8006.08, Prince George's County, Maryland","index",0.625785369783798,"scaled_score","tract"
"7067",24033800701,2019,"Census Tract 8007.01, Prince George's County, Maryland","average",15.0163978494624,"average_years_schooling","tract"
"7068",24033800701,2019,"Census Tract 8007.01, Prince George's County, Maryland","index",0.603526467016203,"scaled_score","tract"
"7069",24033800704,2019,"Census Tract 8007.04, Prince George's County, Maryland","average",14.366924719701,"average_years_schooling","tract"
"7070",24033800704,2019,"Census Tract 8007.04, Prince George's County, Maryland","index",0.538886752354995,"scaled_score","tract"
"7071",24033800705,2019,"Census Tract 8007.05, Prince George's County, Maryland","average",14.2649075730471,"average_years_schooling","tract"
"7072",24033800705,2019,"Census Tract 8007.05, Prince George's County, Maryland","index",0.528733354241847,"scaled_score","tract"
"7073",24033800706,2019,"Census Tract 8007.06, Prince George's County, Maryland","average",14.7657538766084,"average_years_schooling","tract"
"7074",24033800706,2019,"Census Tract 8007.06, Prince George's County, Maryland","index",0.578580777742212,"scaled_score","tract"
"7075",24033800707,2019,"Census Tract 8007.07, Prince George's County, Maryland","average",14.3941220798794,"average_years_schooling","tract"
"7076",24033800707,2019,"Census Tract 8007.07, Prince George's County, Maryland","index",0.54159360737472,"scaled_score","tract"
"7077",24033800800,2019,"Census Tract 8008, Prince George's County, Maryland","average",14.0206922498119,"average_years_schooling","tract"
"7078",24033800800,2019,"Census Tract 8008, Prince George's County, Maryland","index",0.504427485243664,"scaled_score","tract"
"7079",24033800900,2019,"Census Tract 8009, Prince George's County, Maryland","average",13.3865131578947,"average_years_schooling","tract"
"7080",24033800900,2019,"Census Tract 8009, Prince George's County, Maryland","index",0.441309930925918,"scaled_score","tract"
"7081",24033801003,2019,"Census Tract 8010.03, Prince George's County, Maryland","average",13.8381387716831,"average_years_schooling","tract"
"7082",24033801003,2019,"Census Tract 8010.03, Prince George's County, Maryland","index",0.486258596961876,"scaled_score","tract"
"7083",24033801004,2019,"Census Tract 8010.04, Prince George's County, Maryland","average",13.8996598639456,"average_years_schooling","tract"
"7084",24033801004,2019,"Census Tract 8010.04, Prince George's County, Maryland","index",0.492381569056126,"scaled_score","tract"
"7085",24033801005,2019,"Census Tract 8010.05, Prince George's County, Maryland","average",14.1576562971912,"average_years_schooling","tract"
"7086",24033801005,2019,"Census Tract 8010.05, Prince George's County, Maryland","index",0.518059022155276,"scaled_score","tract"
"7087",24033801006,2019,"Census Tract 8010.06, Prince George's County, Maryland","average",13.6001861042184,"average_years_schooling","tract"
"7088",24033801006,2019,"Census Tract 8010.06, Prince George's County, Maryland","index",0.462576027471366,"scaled_score","tract"
"7089",24033801104,2019,"Census Tract 8011.04, Prince George's County, Maryland","average",14.1095287415847,"average_years_schooling","tract"
"7090",24033801104,2019,"Census Tract 8011.04, Prince George's County, Maryland","index",0.513269060385973,"scaled_score","tract"
"7091",24033801207,2019,"Census Tract 8012.07, Prince George's County, Maryland","average",13.6340326340326,"average_years_schooling","tract"
"7092",24033801207,2019,"Census Tract 8012.07, Prince George's County, Maryland","index",0.465944650327665,"scaled_score","tract"
"7093",24033801208,2019,"Census Tract 8012.08, Prince George's County, Maryland","average",13.9827866630523,"average_years_schooling","tract"
"7094",24033801208,2019,"Census Tract 8012.08, Prince George's County, Maryland","index",0.500654879111207,"scaled_score","tract"
"7095",24033801209,2019,"Census Tract 8012.09, Prince George's County, Maryland","average",14.0189098998888,"average_years_schooling","tract"
"7096",24033801209,2019,"Census Tract 8012.09, Prince George's County, Maryland","index",0.504250094393793,"scaled_score","tract"
"7097",24033801210,2019,"Census Tract 8012.10, Prince George's County, Maryland","average",13.2691059309531,"average_years_schooling","tract"
"7098",24033801210,2019,"Census Tract 8012.10, Prince George's County, Maryland","index",0.429624813711815,"scaled_score","tract"
"7099",24033801211,2019,"Census Tract 8012.11, Prince George's County, Maryland","average",13.4590457256461,"average_years_schooling","tract"
"7100",24033801211,2019,"Census Tract 8012.11, Prince George's County, Maryland","index",0.448528835401331,"scaled_score","tract"
"7101",24033801212,2019,"Census Tract 8012.12, Prince George's County, Maryland","average",13.3980406386067,"average_years_schooling","tract"
